Country,Code,Year,"School life expectancy, primary to tertiary, both sexes (years)"
Morocco,MAR,1991,6.497029781
Morocco,MAR,1992,6.599359989
Morocco,MAR,1993,6.816520214
Morocco,MAR,1994,7.04861021
Morocco,MAR,1995,7.300250053
Morocco,MAR,1997,7.565499783
Morocco,MAR,1998,7.618740082
Morocco,MAR,1999,8.03647995
Morocco,MAR,2000,8.488769531
Morocco,MAR,2001,8.828009605
Morocco,MAR,2002,9.264140129
Morocco,MAR,2003,9.603650093
Morocco,MAR,2004,9.837470055
Morocco,MAR,2005,9.998999596
Morocco,MAR,2006,10.02293968
Morocco,MAR,2007,10.29520035
Morocco,MAR,2008,10.49520969
Morocco,MAR,2009,10.74435997
Morocco,MAR,2010,11.17492008
Morocco,MAR,2011,11.60433006
Morocco,MAR,2012,12.05494022
Mozambique,MOZ,1971,2.165199995
Mozambique,MOZ,1973,2.476130009
Mozambique,MOZ,1977,4.384590149
Mozambique,MOZ,1978,4.596849918
Mozambique,MOZ,1979,5.12112999
Mozambique,MOZ,1981,4.870170116
Mozambique,MOZ,1982,4.485310078
Mozambique,MOZ,1985,4.172090054
Mozambique,MOZ,1987,4.047410011
Mozambique,MOZ,1992,3.539439917
Mozambique,MOZ,1993,3.543930054
Mozambique,MOZ,1994,3.68227005
Mozambique,MOZ,1995,3.939019918
Mozambique,MOZ,1999,5.362959862
Mozambique,MOZ,2000,5.796500206
Mozambique,MOZ,2001,6.245299816
Mozambique,MOZ,2002,6.655379772
Mozambique,MOZ,2004,7.34525013
Mozambique,MOZ,2005,7.91381979
Mozambique,MOZ,2006,8.184300423
Mozambique,MOZ,2007,8.767210007
Mozambique,MOZ,2008,9.187829971
Mozambique,MOZ,2009,9.32063961
Mozambique,MOZ,2010,9.496890068
Mozambique,MOZ,2011,9.233149529
Mozambique,MOZ,2012,9.097189903
Mozambique,MOZ,2013,9.065440178
Mozambique,MOZ,2014,9.068829536
Myanmar,MMR,1971,5.675889969
Myanmar,MMR,1972,5.480269909
Myanmar,MMR,1973,5.640779972
Myanmar,MMR,1976,5.445730209
Myanmar,MMR,1977,5.410900116
Myanmar,MMR,1979,5.638700008
Myanmar,MMR,1981,5.95539999
Myanmar,MMR,1982,6.228419781
Myanmar,MMR,1984,6.326910019
Myanmar,MMR,1985,6.21009016
Myanmar,MMR,1986,6.224269867
Myanmar,MMR,1987,6.569129944
Myanmar,MMR,1988,6.46036005
Myanmar,MMR,1989,6.583539963
Myanmar,MMR,1990,5.871349812
Myanmar,MMR,1992,6.963150024
Myanmar,MMR,1993,7.101590157
Myanmar,MMR,1994,7.21544981
Myanmar,MMR,1995,7.176720142
Myanmar,MMR,2001,7.63312006
Myanmar,MMR,2007,8.200369835
Namibia,NAM,1991,11.11730003
Namibia,NAM,1994,12.37366962
Namibia,NAM,1995,12.22154999
Namibia,NAM,1997,11.85245037
Namibia,NAM,1998,11.79574013
Namibia,NAM,1999,11.51910973
Namibia,NAM,2001,11.83425045
Namibia,NAM,2002,11.64970016
Namibia,NAM,2003,11.71339989
Namibia,NAM,2005,11.44451046
Namibia,NAM,2006,11.25631046
Nauru,NRU,2000,8.778360367
Nauru,NRU,2001,8.863209724
Nauru,NRU,2002,8.407679558
Nauru,NRU,2003,8.194529533
Nauru,NRU,2004,8.40487957
Nauru,NRU,2005,10.34811974
Nauru,NRU,2006,10.07800007
Nauru,NRU,2007,8.872179985
Nauru,NRU,2008,9.349419594
Nepal,NPL,1974,2.353179932
Nepal,NPL,1975,2.598140001
Nepal,NPL,1976,2.760360003
Nepal,NPL,1977,3.208309889
Nepal,NPL,1978,3.630729914
Nepal,NPL,1979,4.165160179
Nepal,NPL,1981,4.702579975
Nepal,NPL,1982,4.963200092
Nepal,NPL,1983,5.395850182
Nepal,NPL,1984,5.654799938
Nepal,NPL,1985,5.683440208
Nepal,NPL,1986,5.827010155
Nepal,NPL,1987,5.989480019
Nepal,NPL,1988,6.385469913
Nepal,NPL,1989,7.105140209
Nepal,NPL,1990,7.521649837
Nepal,NPL,1991,7.703179836
Nepal,NPL,1992,7.950160027
Nepal,NPL,1993,7.959259987
Nepal,NPL,1994,7.99503994
Nepal,NPL,1995,8.061880112
Nepal,NPL,1996,8.447480202
Nepal,NPL,2000,9.023300171
Nepal,NPL,2001,8.6291399
Nepal,NPL,2002,9.237950325
Nepal,NPL,2003,9.306699753
Nepal,NPL,2005,9.575969696
Nepal,NPL,2006,10.03493023
Nepal,NPL,2007,10.1157999
Nepal,NPL,2008,10.49135971
Nepal,NPL,2009,11.12395
Nepal,NPL,2010,11.96592999
Nepal,NPL,2011,12.29835033
Nepal,NPL,2013,12.40063953
Nepal,NPL,2014,12.21763039
Netherlands,NLD,1971,11.62563992
Netherlands,NLD,1972,11.84683037
Netherlands,NLD,1975,12.17928982
Netherlands,NLD,1976,12.53094006
Netherlands,NLD,1977,12.68525982
Netherlands,NLD,1978,12.77787018
Netherlands,NLD,1979,12.76511002
Netherlands,NLD,1980,12.85698986
Netherlands,NLD,1981,12.85332012
Netherlands,NLD,1982,12.87792969
Netherlands,NLD,1983,12.93698978
Netherlands,NLD,1984,13.05239964
Netherlands,NLD,1985,13.08952999
Netherlands,NLD,1986,14.2603302
Netherlands,NLD,1987,14.38255024
Netherlands,NLD,1988,14.48003006
Netherlands,NLD,1989,14.5217104
Netherlands,NLD,1990,14.68461037
Netherlands,NLD,1991,14.95676994
Netherlands,NLD,1992,14.89126968
Netherlands,NLD,1993,15.14579964
Netherlands,NLD,1994,17.41194916
Netherlands,NLD,1995,16.81806946
Netherlands,NLD,1996,17.00325966
Netherlands,NLD,1997,16.67989922
Netherlands,NLD,1998,16.66411018
Netherlands,NLD,1999,16.54437065
Netherlands,NLD,2000,16.74477005
Netherlands,NLD,2001,16.85767937
Netherlands,NLD,2002,16.47302055
Netherlands,NLD,2003,16.54278946
Netherlands,NLD,2004,16.43221092
Netherlands,NLD,2005,16.54055023
Netherlands,NLD,2006,16.63007927
Netherlands,NLD,2007,16.76943016
Netherlands,NLD,2008,16.90498924
Netherlands,NLD,2009,16.98361015
Netherlands,NLD,2010,17.19934082
Netherlands,NLD,2011,18.10461998
Netherlands,NLD,2012,18.11654091
New Zealand,NZL,1970,12.79780006
New Zealand,NZL,1971,12.7580204
New Zealand,NZL,1972,13.1110096
New Zealand,NZL,1973,13.09311008
New Zealand,NZL,1974,13.09743977
New Zealand,NZL,1975,13.26228046
New Zealand,NZL,1976,13.51047993
New Zealand,NZL,1977,13.51731014
New Zealand,NZL,1979,13.55842018
New Zealand,NZL,1980,13.46259975
New Zealand,NZL,1981,13.39165974
New Zealand,NZL,1982,13.40921021
New Zealand,NZL,1983,13.55801964
New Zealand,NZL,1984,13.77826977
New Zealand,NZL,1985,13.76603985
New Zealand,NZL,1986,13.88778019
New Zealand,NZL,1987,14.04397011
New Zealand,NZL,1988,14.29041004
New Zealand,NZL,1989,14.48515034
New Zealand,NZL,1990,14.48490047
New Zealand,NZL,1991,14.81443024
New Zealand,NZL,1992,15.16289043
New Zealand,NZL,1993,15.96652985
New Zealand,NZL,1994,16.55051994
New Zealand,NZL,1995,16.85162926
New Zealand,NZL,1996,16.99286079
New Zealand,NZL,1997,17.30262947
New Zealand,NZL,1998,17.37696075
New Zealand,NZL,1999,17.20124054
New Zealand,NZL,2000,17.36050987
New Zealand,NZL,2001,17.47127914
New Zealand,NZL,2002,18.22550011
New Zealand,NZL,2003,18.39889908
New Zealand,NZL,2004,18.92757034
New Zealand,NZL,2005,19.14234924
New Zealand,NZL,2006,19.17749977
New Zealand,NZL,2007,19.50406075
New Zealand,NZL,2008,19.27010918
New Zealand,NZL,2009,20.26753044
New Zealand,NZL,2010,19.73880005
New Zealand,NZL,2011,19.47661972
New Zealand,NZL,2012,19.27919006
New Zealand,NZL,2013,19.1678009
New Zealand,NZL,2014,19.22820091
Nicaragua,NIC,1970,5.181879997
Nicaragua,NIC,1971,5.425849915
Nicaragua,NIC,1972,5.463659763
Nicaragua,NIC,1973,5.542900085
Nicaragua,NIC,1974,5.647280216
Nicaragua,NIC,1975,5.959859848
Nicaragua,NIC,1976,6.29087019
Nicaragua,NIC,1977,6.442989826
Nicaragua,NIC,1979,6.613500118
Nicaragua,NIC,1980,7.909289837
Nicaragua,NIC,1982,7.787179947
Nicaragua,NIC,1983,8.223830223
Nicaragua,NIC,1984,7.680140018
Nicaragua,NIC,1985,7.471059799
Nicaragua,NIC,1986,7.293809891
Nicaragua,NIC,1987,7.526450157
Nicaragua,NIC,1990,7.666369915
Nicaragua,NIC,1991,8.150659561
Nicaragua,NIC,1992,8.363739967
Nicaragua,NIC,1995,8.842329979
Nicaragua,NIC,2002,10.98155975
Niger,NER,1971,0.77384001
Niger,NER,1972,0.807680011
Niger,NER,1973,0.847360015
Niger,NER,1974,0.908969998
Niger,NER,1975,0.975099981
Niger,NER,1976,1.125650048
Niger,NER,1977,1.25849998
Niger,NER,1978,1.380540013
Niger,NER,1979,1.459380031
Niger,NER,1980,1.605100036
Niger,NER,1981,1.741060019
Niger,NER,1982,1.783079982
Niger,NER,1983,1.76541996
Niger,NER,1984,1.770339966
Niger,NER,1989,2.035909891
Niger,NER,1990,2.110620022
Niger,NER,1992,2.18156004
Niger,NER,2003,3.117650032
Niger,NER,2004,3.45923996
Niger,NER,2005,3.68633008
Niger,NER,2006,3.833440065
Niger,NER,2007,3.972170115
Niger,NER,2008,4.211850166
Niger,NER,2009,4.45138979
Niger,NER,2010,4.782219887
Niger,NER,2011,5.069479942
Niger,NER,2012,5.315810204
Nigeria,NGA,1977,4.182360172
Nigeria,NGA,1978,5.256659985
Nigeria,NGA,1979,6.215839863
Nigeria,NGA,1980,6.720630169
Nigeria,NGA,1981,7.476079941
Nigeria,NGA,1982,8.346630096
Nigeria,NGA,1983,8.663909912
Nigeria,NGA,1984,8.851610184
Nigeria,NGA,1985,8.573149681
Nigeria,NGA,1986,7.398369789
Nigeria,NGA,1987,7.169300079
Nigeria,NGA,1989,6.623650074
Nigeria,NGA,1999,7.600120068
Nigeria,NGA,2000,7.966239929
Nigeria,NGA,2001,7.713530064
Nigeria,NGA,2004,8.908690453
Nigeria,NGA,2005,8.97467041
North America,,1970,13.32888222
North America,,1971,12.94908237
North America,,1972,12.99862003
North America,,1973,13.50531769
North America,,1974,13.08029366
North America,,1975,13.11419964
North America,,1976,13.30388641
North America,,1977,13.32631779
North America,,1978,13.36417007
North America,,1979,12.96097279
North America,,1980,14.1301384
North America,,1981,14.15929031
North America,,1982,14.56406879
North America,,1983,14.54427528
North America,,1984,14.64872265
North America,,1985,14.61599541
North America,,1986,14.71263981
North America,,1987,14.99280548
North America,,1988,15.5245924
North America,,1989,15.60014153
North America,,1990,15.42519569
North America,,1991,15.4995203
North America,,1992,16.186409
North America,,1993,15.92592621
North America,,1994,15.95596218
North America,,1995,15.95199394
North America,,1996,15.91501522
North America,,1997,16.13251686
North America,,1998,15.89315796
North America,,1999,15.76819992
North America,,2000,15.48888683
North America,,2001,15.64435387
North America,,2002,15.68711472
North America,,2003,15.85601902
North America,,2004,15.88707352
North America,,2005,15.972929
North America,,2006,16.02407646
North America,,2007,16.17681885
North America,,2008,16.290308
North America,,2009,16.3886013
North America,,2010,16.51534462
North America,,2011,16.61352539
North America,,2012,16.58991623
North America,,2013,16.52447319
North America,,2014,16.51984024
North Korea,PRK,2009,12.01309013
Norway,NOR,1971,11.99985981
Norway,NOR,1972,12.13659954
Norway,NOR,1973,12.3908596
Norway,NOR,1974,12.48390961
Norway,NOR,1975,12.51418972
Norway,NOR,1976,12.45055008
Norway,NOR,1977,12.59840965
Norway,NOR,1978,12.57672977
Norway,NOR,1979,12.72780037
Norway,NOR,1980,13.09272957
Norway,NOR,1981,12.86989975
Norway,NOR,1982,12.94264984
Norway,NOR,1983,13.10923958
Norway,NOR,1984,13.12244034
Norway,NOR,1985,13.16135025
Norway,NOR,1986,13.16310024
Norway,NOR,1987,13.2302103
Norway,NOR,1988,13.22626972
Norway,NOR,1989,13.42364979
Norway,NOR,1990,13.95608044
Norway,NOR,1991,14.25644016
Norway,NOR,1992,14.54588032
Norway,NOR,1993,15.07898045
Norway,NOR,1994,16.11873055
Norway,NOR,1995,15.58215046
Norway,NOR,1996,15.7526598
Norway,NOR,1997,15.99145031
Norway,NOR,1998,16.90011024
Norway,NOR,1999,17.14656067
Norway,NOR,2000,17.50819016
Norway,NOR,2001,17.09659004
Norway,NOR,2002,17.1157608
Norway,NOR,2003,17.49299049
Norway,NOR,2004,17.63500977
Norway,NOR,2005,17.50441933
Norway,NOR,2006,17.60119057
Norway,NOR,2007,17.56683922
Norway,NOR,2008,17.38771057
Norway,NOR,2009,17.36613083
Norway,NOR,2010,17.54965973
Norway,NOR,2011,17.57513046
Norway,NOR,2012,17.46236992
Norway,NOR,2013,17.67210007
Norway,NOR,2014,17.67186928
OECD members,,1970,11.62232208
OECD members,,1971,11.46985531
OECD members,,1972,11.55574799
OECD members,,1973,11.7687006
OECD members,,1974,11.76806831
OECD members,,1975,11.83188152
OECD members,,1976,11.97396088
OECD members,,1977,12.09655762
OECD members,,1978,12.09805107
OECD members,,1979,12.07633114
OECD members,,1980,12.37875462
OECD members,,1981,12.41132545
OECD members,,1982,12.55042171
OECD members,,1983,12.58793736
OECD members,,1984,12.69115067
OECD members,,1985,12.76226521
OECD members,,1986,12.89747429
OECD members,,1987,13.02284718
OECD members,,1988,13.20105839
OECD members,,1989,13.26861763
OECD members,,1990,13.25177479
OECD members,,1991,13.33197212
OECD members,,1992,13.60543919
OECD members,,1993,13.74747467
OECD members,,1994,13.98413658
OECD members,,1995,14.11033726
OECD members,,1996,14.22698212
OECD members,,1997,14.41416931
OECD members,,1998,14.48447323
OECD members,,1999,14.59118652
OECD members,,2000,14.61282158
OECD members,,2001,14.75879574
OECD members,,2002,14.86062717
OECD members,,2003,14.9908123
OECD members,,2004,14.97444916
OECD members,,2005,15.06888008
OECD members,,2006,15.11183453
OECD members,,2007,15.20288181
OECD members,,2008,15.27498817
OECD members,,2009,15.39256954
OECD members,,2010,15.59764194
OECD members,,2011,15.71439648
OECD members,,2012,15.77930641
OECD members,,2013,16.1633606
OECD members,,2014,16.22368431
Oman,OMN,1977,2.595089912
Oman,OMN,1978,3.08197999
Oman,OMN,1979,3.364249945
Oman,OMN,1980,3.451440096
Oman,OMN,1981,3.899499893
Oman,OMN,1982,4.24296999
Oman,OMN,1983,4.768780231
Oman,OMN,1984,5.251430035
Oman,OMN,1985,5.919730186
Oman,OMN,1986,6.226510048
Oman,OMN,1987,6.729899883
Oman,OMN,1988,7.142799854
Oman,OMN,1989,7.536200047
Oman,OMN,1990,7.89343977
Oman,OMN,1991,8.351119995
Oman,OMN,1992,8.788559914
Oman,OMN,1993,9.20141983
Oman,OMN,1994,9.440489769
Oman,OMN,1995,9.664540291
Oman,OMN,1996,9.922289848
Oman,OMN,1997,9.967370033
Oman,OMN,1998,10.13457012
Oman,OMN,2003,11.51290989
Oman,OMN,2005,11.58020973
Oman,OMN,2006,11.54008007
Oman,OMN,2007,11.88430023
Oman,OMN,2008,12.36254978
Oman,OMN,2009,13.50568962
Oman,OMN,2011,13.74085045
Pakistan,PAK,1971,3.744250059
Pakistan,PAK,1972,3.718310118
Pakistan,PAK,1973,3.864739895
Pakistan,PAK,1974,3.998480082
Pakistan,PAK,1975,4.074309826
Pakistan,PAK,1976,4.128119946
Pakistan,PAK,1977,4.197740078
Pakistan,PAK,1978,3.866329908
Pakistan,PAK,1979,3.752160072
Pakistan,PAK,1980,3.753469944
Pakistan,PAK,1986,4.304009914
Pakistan,PAK,1987,4.436639786
Pakistan,PAK,1988,4.496550083
Pakistan,PAK,1990,4.625470161
Pakistan,PAK,2003,5.637290001
Pakistan,PAK,2004,6.096779823
Pakistan,PAK,2005,6.501100063
Pakistan,PAK,2006,6.743319988
Pakistan,PAK,2007,7.257480145
Pakistan,PAK,2008,7.342150211
Pakistan,PAK,2009,7.505809784
Pakistan,PAK,2011,7.595079899
Pakistan,PAK,2012,7.742380142
Pakistan,PAK,2013,7.794769764
Pakistan,PAK,2014,8.106909752
Palau,PLW,2013,16.91152954
Palestine,PSE,1996,10.21063995
Palestine,PSE,1997,10.59626961
Palestine,PSE,1999,11.26743031
Palestine,PSE,2000,11.23291969
Palestine,PSE,2001,11.64173985
Palestine,PSE,2002,11.86460972
Palestine,PSE,2003,12.23754978
Palestine,PSE,2004,12.65834999
Palestine,PSE,2005,12.68583965
Palestine,PSE,2006,12.8663702
Palestine,PSE,2007,13.33654022
Palestine,PSE,2008,13.38226032
Palestine,PSE,2009,13.26616955
Palestine,PSE,2010,13.33582973
Palestine,PSE,2011,13.24118996
Palestine,PSE,2012,13.15789032
Palestine,PSE,2013,12.86812019
Palestine,PSE,2014,12.84344006
Panama,PAN,1970,8.843130112
Panama,PAN,1971,9.745530128
Panama,PAN,1972,10.30266953
Panama,PAN,1973,10.7542696
Panama,PAN,1974,10.77960014
Panama,PAN,1975,11.15402031
Panama,PAN,1976,11.35394955
Panama,PAN,1977,11.29076004
Panama,PAN,1978,11.44149017
Panama,PAN,1979,11.32479
Panama,PAN,1980,11.13150024
Panama,PAN,1981,10.97574043
Panama,PAN,1982,10.88107014
Panama,PAN,1983,10.79456043
Panama,PAN,1984,10.97338963
Panama,PAN,1985,10.95442009
Panama,PAN,1986,10.99349976
Panama,PAN,1987,10.82019997
Panama,PAN,1988,10.61651039
Panama,PAN,1989,10.57234955
Panama,PAN,1990,10.65318012
Panama,PAN,1991,10.6649704
Panama,PAN,1992,10.77194023
Panama,PAN,1993,10.94344044
Panama,PAN,1994,10.89657974
Panama,PAN,1995,11.12045002
Panama,PAN,1996,11.32612991
Panama,PAN,1999,12.0921402
Panama,PAN,2000,12.35093021
Panama,PAN,2001,12.57606983
Panama,PAN,2002,12.77033043
Panama,PAN,2004,12.92284966
Panama,PAN,2005,12.91582966
Panama,PAN,2006,12.9139204
Panama,PAN,2007,12.80904007
Panama,PAN,2008,12.82336998
Panama,PAN,2009,12.82332039
Panama,PAN,2010,12.92737007
Panama,PAN,2011,12.79981041
Panama,PAN,2012,13.74470043
Panama,PAN,2013,12.7982502
Papua New Guinea,PNG,1972,3.697720051
Papua New Guinea,PNG,1973,3.860889912
Papua New Guinea,PNG,1984,4.149270058
Papua New Guinea,PNG,1986,4.268000126
Papua New Guinea,PNG,1995,5.178679943
Papua New Guinea,PNG,1998,5.891349792
Paraguay,PRY,1970,7.170629978
Paraguay,PRY,1971,7.178760052
Paraguay,PRY,1972,7.272299767
Paraguay,PRY,1973,7.341390133
Paraguay,PRY,1974,7.230219841
Paraguay,PRY,1975,7.254119873
Paraguay,PRY,1980,8.220729828
Paraguay,PRY,1981,8.387390137
Paraguay,PRY,1982,8.575349808
Paraguay,PRY,1983,8.642910004
Paraguay,PRY,1984,8.634050369
Paraguay,PRY,1985,8.536259651
Paraguay,PRY,1986,8.398220062
Paraguay,PRY,1987,8.348219872
Paraguay,PRY,1988,8.401809692
Paraguay,PRY,1989,8.462479591
Paraguay,PRY,1990,8.611149788
Paraguay,PRY,1993,9.488180161
Paraguay,PRY,1995,9.927240372
Paraguay,PRY,1996,10.28215027
Paraguay,PRY,1999,11.58290958
Paraguay,PRY,2000,11.81513977
Paraguay,PRY,2001,12.23608017
Paraguay,PRY,2002,12.70328999
Paraguay,PRY,2003,12.14354038
Paraguay,PRY,2004,12.29242992
Paraguay,PRY,2005,12.11297035
Paraguay,PRY,2007,11.88743019
Paraguay,PRY,2008,12.09253979
Paraguay,PRY,2009,12.37658978
Paraguay,PRY,2010,12.31842995
Peru,PER,1970,9.045599937
Peru,PER,1971,8.69890976
Peru,PER,1972,8.846730232
Peru,PER,1973,9.489040375
Peru,PER,1974,9.361570358
Peru,PER,1975,9.606579781
Peru,PER,1976,9.865099907
Peru,PER,1977,10.06077003
Peru,PER,1979,10.40917969
Peru,PER,1980,10.79681015
Peru,PER,1981,10.91744041
Peru,PER,1982,11.08533001
Peru,PER,1983,10.9519701
Peru,PER,1984,11.00899982
Peru,PER,1985,11.61911964
Peru,PER,1986,11.26869011
Peru,PER,1987,11.38945961
Peru,PER,1988,11.70230961
Peru,PER,1989,11.79631042
Peru,PER,1990,11.92675018
Peru,PER,1991,11.94575977
Peru,PER,1992,11.74421024
Peru,PER,1993,11.70403004
Peru,PER,1994,11.8885498
Peru,PER,1995,12.19952965
Peru,PER,1996,12.20779991
Peru,PER,1997,12.18344975
Peru,PER,1999,13.51601028
Peru,PER,2000,13.36240005
Peru,PER,2001,13.86211967
Peru,PER,2002,13.34350014
Peru,PER,2003,12.79800034
Peru,PER,2004,13.02095032
Peru,PER,2005,13.00889015
Peru,PER,2006,13.15063
Peru,PER,2010,13.38634014
Philippines,PHL,1971,9.580710411
Philippines,PHL,1972,9.494139671
Philippines,PHL,1973,9.37267971
Philippines,PHL,1974,9.434709549
Philippines,PHL,1975,9.55175972
Philippines,PHL,1976,9.790160179
Philippines,PHL,1977,9.951740265
Philippines,PHL,1978,10.1280098
Philippines,PHL,1979,10.59570026
Philippines,PHL,1980,10.32129955
Philippines,PHL,1981,10.62662029
Philippines,PHL,1982,10.47873974
Philippines,PHL,1983,10.52157974
Philippines,PHL,1984,10.61495018
